language1;lex1;lex_utf81;voc_lex_utf81
Hebrew;JWRH=/;יורה֜;יֹורָה
Hebrew;XCM==/;חשׁם֜;חָשֻׁם
Hebrew;GBR==/;גבר֜;גִּבָּר
Hebrew;NVPH=/;נטפה֜;נְטֹפָה
Hebrew;MKMS/;מכמס֜;מִכְמָס
Hebrew;MGBJC/;מגבישׁ֜;מַגְבִּישׁ
Hebrew;XRM==/;חרם֜;חָרִם
Hebrew;LD/;לד֜;לֹד
Hebrew;XDJD/;חדיד֜;חָדִיד
Hebrew;>WNW/;אונו֜;אֹונֹו
Hebrew;SN>H/;סנאה֜;סְנָאָה
Hebrew;QDMJ>L/;קדמיאל֜;קַדְמִיאֵל
Hebrew;HWDWJH/;הודויה֜;הֹודַוְיָה
Hebrew;VLMWN/;טלמון֜;טַלְמֹון
Hebrew;<QWB/;עקוב֜;עַקּוּב
Hebrew;XVJV>/;חטיטא֜;חֲטִיטָא
Hebrew;CBJ==/;שׁבי֜;שֹׁבָי
Hebrew;NTJN/;נתין֜;נָתִין
Hebrew;YJX>/;ציחא֜;צִיחָא
Hebrew;XFWP>/;חשׂופא֜;חֲשׂוּפָא
Hebrew;VB<WT/;טבעות֜;טַבָּעֹות
Hebrew;QJRS/;קירס֜;קֵירֹס
Hebrew;SJ<>/;סיעא֜;סִיעָא
Hebrew;PDWN/;פדון֜;פָּדֹון
Hebrew;LBNH=====/;לבנה֜;לְבָנָה
Hebrew;XGBH/;חגבה֜;חֲגָבָה
Hebrew;XGB=/;חגב֜;חָגָב
Hebrew;CLMJ==/;שׁלמי֜;שַׁלְמָי
Hebrew;GDL===/;גדל֜;גִּדֵּל
Hebrew;GXR/;גחר֜;גַּחַר
Hebrew;R>JH/;ראיה֜;רְאָיָה
Hebrew;NQWD>/;נקודא֜;נְקֹודָא
Hebrew;GZM=/;גזם֜;גַּזָּם
Hebrew;PSX==/;פסח֜;פָּסֵחַ
Hebrew;BSJ/;בסי֜;בֵּסַי
Hebrew;>SNH/;אסנה֜;אַסְנָה
Hebrew;M<WNJ/;מעוני֜;מעוני֜
Hebrew;NPWSJM/;נפוסים֜;נְפוּסִים
Hebrew;BQBWQ/;בקבוק֜;בַּקְבּוּק
Hebrew;XQWP>/;חקופא֜;חֲקוּפָא
Hebrew;XRXWR/;חרחור֜;חַרְחוּר
Hebrew;BYLWT/;בצלות֜;בַּצְלוּת
Hebrew;MXJD>/;מחידא֜;מְחִידָא
Hebrew;XRC>/;חרשׁא֜;חַרְשָׁא
Hebrew;BRQWS/;ברקוס֜;בַּרְקֹוס
Hebrew;TMX/;תמח֜;תָּמַח
Hebrew;NYJX/;נציח֜;נְצִיחַ
Hebrew;XVJP>/;חטיפא֜;חֲטִיפָא
Hebrew;SWVJ/;סוטי֜;סֹוטַי
Hebrew;SPRT/;ספרת֜;סֹפֶרֶת
Hebrew;PRWD>/;פרודא֜;פְּרוּדָא
Hebrew;J<LH=/;יעלה֜;יַעְלָה
Hebrew;DRQWN/;דרקון֜;דַּרְקֹון
Hebrew;XVJL/;חטיל֜;חַטִּיל
Hebrew;PKRT_HYBJJM/;פכרת הצביים֜;פֹּכֶרֶת הַצְּבָיִים
Hebrew;>MJ/;אמי֜;אָמִי
Hebrew;TL_MLX/;תל מלח֜;תֵּל מֶלַח
Hebrew;TL_XRC>/;תל חרשׁא֜;תֵּל חַרְשָׁא
Hebrew;KRWB=/;כרוב֜;כְּרוּב
Hebrew;>DN=/;אדן֜;אַדָּן
Hebrew;DLJH/;דליה֜;דְּלָיָה
Hebrew;XBJH/;חביה֜;חֳבַיָּה
Hebrew;QWY==/;קוץ֜;קֹוץ
Hebrew;JXF[;יחשׂ;יחשׂ
Hebrew;TRCT>/;תרשׁתא֜;תִּרְשָׁתָא
Hebrew;DRKMNJM/;דרכמנים֜;דַּרְכְּמֹנִים
Hebrew;JWYDQ/;יוצדק֜;יֹוצָדָק
Hebrew;RCJWN/;רשׁיון֜;רִשְׁיֹון
Hebrew;XNDD/;חנדד֜;חֵנָדָד
Hebrew;MYLTJM/;מצלתים֜;מְצִלְתַּיִם
Hebrew;SKR=[;סכר;סכר
Hebrew;FVNH/;שׂטנה֜;שִׂטְנָה
Hebrew;>RTXCFT>/;ארתחשׁשׂתא֜;אַרְתַּחְשַׁשְׂתָּא
Hebrew;BCLM/;בשׁלם֜;בִּשְׁלָם
Hebrew;KNT/;כנת֜;כְּנָת
Hebrew;NCTWN/;נשׁתון֜;נִשְׁתְּוָן
Hebrew;TRGM[;תרגם;תרגם
Aramaic;RXWM/;רחום֜;רְחוּם
Aramaic;B<L/;בעל֜;בְּעֵל
Aramaic;CMCJ/;שׁמשׁי֜;שִׁמְשַׁי
Aramaic;SPR=/;ספר֜;סָפַר
Aramaic;>GRH/;אגרה֜;אִגְּרָה
Aramaic;>RTXCFT>/;ארתחשׁשׂתא֜;אַרְתַּחְשַׁשְׂתְּא
Aramaic;KNM>;כנמא;כְּנֵמָא
Aramaic;KNT/;כנת֜;כְּנָת
Aramaic;DJNJ/;דיני֜;דִּינָי
Aramaic;>PRSTKJ/;אפרסתכי֜;אֲפַרְסַתְכָי
Aramaic;VRPLJ/;טרפלי֜;טַרְפְּלָי
Aramaic;>PRSJ/;אפרסי֜;אֲפָרְסָי
Aramaic;>RKWJ/;ארכוי֜;אַרְכְּוָי
Aramaic;BBLJ/;בבלי֜;בָּבְלָי
Aramaic;CWCNKJ/;שׁושׁנכי֜;שׁוּשַׁנְכָי
Aramaic;DHJ/;דהי֜;דֶּהָי
Aramaic;<LMJ/;עלמי֜;עֵלָמִי
Aramaic;>SNPR/;אסנפר֜;אָסְנַפַּר
Aramaic;HMW;המו;הִמֹּו
Aramaic;QRJH/;קריה֜;קִרְיָה
Aramaic;CMRJN/;שׁמרין֜;שָׁמְרָיִן
Aramaic;<BR/;עבר֜;עֲבַר
Aramaic;K<NT;כענת;כְּעֶנֶת
Aramaic;PRCGN/;פרשׁגן֜;פַּרְשֶׁגֶן
Aramaic;LWT;לות;לְוָת
Aramaic;MRD=/;מרד֜;מָרָד
Aramaic;B>JC/;באישׁ֜;בִּאישׁ
Aramaic;CWR/;שׁור֜;שׁוּר
Aramaic;KLL[;כלל;כלל
Aramaic;>C/;אשׁ֜;אֹשׁ
Aramaic;JXV[;יחט;יחט
Aramaic;DK=;דך;דָּךְ
Aramaic;MDH/;מדה֜;מִדָּה
Aramaic;BLW/;בלו֜;בְּלֹו
Aramaic;HLK/;הלך֜;הֲלָךְ
Aramaic;>PTM/;אפתם֜;אַפְּתֹם
Aramaic;MLX/;מלח֜;מְלַח
Aramaic;MLX[;מלח;מלח
Aramaic;<RWH/;ערוה֜;עַרְוָה
Aramaic;>RJK/;אריך֜;אֲרִיךְ
Aramaic;BQR[;בקר;בקר
Aramaic;DKRN/;דכרן֜;דָּכְרָן
Aramaic;>CTDWR/;אשׁתדור֜;אֶשְׁתַּדּוּר
Aramaic;XRB[;חרב;חרב
Aramaic;K<T;כעת;כְּעֶת
Aramaic;NCTWN/;נשׁתון֜;נִשְׁתְּוָן
Aramaic;PRC[;פרשׁ;פרשׁ
Aramaic;MRD/;מרד֜;מְרַד
Aramaic;BVL[;בטל;בטל
Aramaic;ZHJR/;זהיר֜;זְהִיר
Aramaic;BHJLW/;בהילו֜;בְּהִילוּ
Aramaic;>DR</;אדרע֜;אֶדְרָע
Aramaic;NB>[;נבא;נבא
Aramaic;XGJ/;חגי֜;חַגַּי
Aramaic;NBJ>/;נביא֜;נְבִיא
Aramaic;ZKRJH/;זכריה֜;זְכַרְיָה
Aramaic;<DW>/;עדוא֜;עִדֹּוא
Aramaic;JFR>L/;ישׂראל֜;יִשְׂרָאֵל
Aramaic;ZRBBL/;זרבבל֜;זְרֻבָּבֶל
Aramaic;C>LTJ>L/;שׁאלתיאל֜;שְׁאַלְתִּיאֵל
Aramaic;JCW</;ישׁוע֜;יֵשׁוּעַ
Aramaic;JWYDQ/;יוצדק֜;יֹוצָדָק
Aramaic;S<D[;סעד;סעד
Aramaic;TTNJ/;תתני֜;תַּתְּנַי
Aramaic;CTR_BWZNJ/;שׁתר בוזני֜;שְׁתַר בֹּוזְנַי
Aramaic;>CRN/;אשׁרן֜;אשׁרן
Aramaic;BNJN/;בנין֜;בִּנְיָן
Aramaic;FB/;שׂב֜;שָׂב
Aramaic;>PRSKJ/;אפרסכי֜;אֲפַרְסְכָי
Aramaic;GLL/;גלל֜;גְּלָל
Aramaic;>SPRN>;אספרנא;אָסְפַּרְנָא
Aramaic;RGZ[;רגז;רגז
Aramaic;STR=[;סתר;סתר
Aramaic;JBL[;יבל;יבל
Aramaic;CCBYR/;שׁשׁבצר֜;שֵׁשְׁבַּצַּר
Aramaic;>L=;אל;אֵל
Aramaic;DK;דך;דֵּךְ
Aramaic;GNZ/;גנז֜;גְּנַז
Aramaic;TMH;תמה;תַּמָּה
Aramaic;R<W/;רעו֜;רְעוּ
Aramaic;>XMT>/;אחמתא֜;אַחְמְתָא
Aramaic;BJRH/;בירה֜;בִּירָה
Aramaic;MGLH/;מגלה֜;מְגִלָּה
Aramaic;DKRWN/;דכרון֜;דִּכְרֹון
Aramaic;DBX[;דבח;דבח
Aramaic;DBX/;דבח֜;דְּבַח
Aramaic;SBL[;סבל;סבל
Aramaic;NDBK/;נדבך֜;נִדְבָּךְ
Aramaic;XDT/;חדת֜;חֲדַת
Aramaic;NPQH/;נפקה֜;נִפְקָה
Aramaic;RXJQ/;רחיק֜;רַחִיק
Aramaic;NKS/;נכס֜;נְכַס
Aramaic;XCXH/;חשׁחה֜;חַשְׁחָה
Aramaic;DKR/;דכר֜;דְּכַר
Aramaic;>MR/;אמר֜;אִמַּר
Aramaic;<LWH/;עלוה֜;עַלְוָה
Aramaic;XNVH/;חנטה֜;חִנְטָה
Aramaic;MCX/;משׁח֜;מְשַׁח
Aramaic;KHN/;כהן֜;כָּהֵן
Aramaic;NSX[;נסח;נסח
Aramaic;ZQP[;זקף;זקף
Aramaic;MGR[;מגר;מגר
Aramaic;NBW>H/;נבואה֜;נְבוּאָה
Aramaic;JY>[;יצא;יצא
